date,state,population,max_temperature_c,mean_temperature_c,min_temperature_c,relative_humidity_percent,wind_speed_mps,heat_index_c,wbgt_c,heatwave_day,consecutive_heat_days,cumulative_heat_load_7day,expected_heat_related_deaths,heat_related_deaths_total,heat_related_deaths_male,heat_related_deaths_female,deaths_under_30,deaths_30_59,deaths_60_plus,heat_related_mortality_rate_per_100000,thermal_signature,data_type
2025-07-24,Karnataka,61095297,32.4,28.7,25.1,48.7,4.1,33.5,27.1,False,0,26.59,0.52,0,0,0,0,0,0,0.0,0.471_0.0_0.487,SYNTHETIC
2025-07-25,Karnataka,61095297,32.9,27.4,21.8,49.8,3.7,34.4,26.2,False,0,26.39,0.53,0,0,0,0,0,0,0.0,0.416_0.0_0.498,SYNTHETIC
2025-07-26,Karnataka,61095297,30.3,24.7,19.2,49.8,3.9,31.7,23.9,False,0,26.4,0.5,0,0,0,0,0,0,0.0,0.257_0.0_0.498,SYNTHETIC
2025-07-27,Karnataka,61095297,34.1,29.4,24.8,47.8,4.6,34.9,27.9,False,0,26.49,0.67,0,0,0,0,0,0,0.0,0.527_0.0_0.478,SYNTHETIC
2025-07-28,Karnataka,61095297,35.9,32.3,28.8,45.8,4.2,36.0,30.3,True,1,26.79,0.94,10,8,2,2,7,1,0.0164,0.685_0.1_0.458,SYNTHETIC
2025-07-29,Karnataka,61095297,30.9,26.2,21.5,47.5,1.6,31.6,25.0,False,0,26.75,0.51,0,0,0,0,0,0,0.0,0.333_0.0_0.475,SYNTHETIC
2025-07-30,Karnataka,61095297,34.7,31.6,28.6,40.6,1.3,33.1,29.5,False,0,27.12,0.74,0,0,0,0,0,0,0.0,0.633_0.0_0.406,SYNTHETIC
2025-07-31,Karnataka,61095297,33.7,27.9,22.1,51.7,4.0,35.8,26.8,False,0,27.08,0.62,0,0,0,0,0,0,0.0,0.454_0.0_0.517,SYNTHETIC
2025-08-01,Karnataka,61095297,31.8,27.9,24.0,58.2,2.5,36.1,26.5,False,0,27.12,0.52,0,0,0,0,0,0,0.0,0.434_0.0_0.582,SYNTHETIC
2025-08-02,Karnataka,61095297,32.5,27.8,23.0,50.5,3.1,34.2,26.4,False,0,27.49,0.53,0,0,0,0,0,0,0.0,0.429_0.0_0.505,SYNTHETIC
2025-08-03,Karnataka,61095297,33.1,29.2,25.3,51.9,4.5,35.2,27.6,False,0,27.44,0.55,0,0,0,0,0,0,0.0,0.505_0.0_0.519,SYNTHETIC
2025-08-04,Karnataka,61095297,30.7,26.6,22.5,55.0,3.0,33.8,25.3,False,0,26.73,0.51,0,0,0,0,0,0,0.0,0.353_0.0_0.55,SYNTHETIC
2025-08-05,Karnataka,61095297,33.9,30.4,26.8,52.9,4.2,36.3,28.5,False,0,27.24,0.64,0,0,0,0,0,0,0.0,0.57_0.0_0.529,SYNTHETIC
2025-08-06,Karnataka,61095297,32.4,27.8,23.3,48.0,3.6,33.2,26.4,False,0,26.8,0.52,0,0,0,0,0,0,0.0,0.43_0.0_0.48,SYNTHETIC
2025-08-07,Karnataka,61095297,34.1,28.7,23.3,51.0,3.0,35.9,27.4,False,0,26.89,0.67,5,3,2,0,5,0,0.0082,0.496_0.0_0.51,SYNTHETIC
2025-08-08,Karnataka,61095297,30.4,26.5,22.7,50.8,3.3,32.2,25.2,False,0,26.7,0.5,0,0,0,0,0,0,0.0,0.345_0.0_0.508,SYNTHETIC
2025-08-09,Karnataka,61095297,30.4,25.2,20.0,58.9,1.6,34.9,24.3,False,0,26.4,0.5,0,0,0,0,0,0,0.0,0.288_0.0_0.589,SYNTHETIC
2025-08-10,Karnataka,61095297,32.0,28.3,24.5,58.2,3.2,36.2,26.8,False,0,26.29,0.52,0,0,0,0,0,0,0.0,0.453_0.0_0.582,SYNTHETIC
2025-08-11,Karnataka,61095297,33.1,30.0,27.0,48.1,2.5,34.0,28.1,False,0,26.69,0.54,0,0,0,0,0,0,0.0,0.542_0.0_0.481,SYNTHETIC
2025-08-12,Karnataka,61095297,32.4,27.0,21.5,48.4,3.2,33.3,25.8,False,0,26.3,0.52,0,0,0,0,0,0,0.0,0.388_0.0_0.484,SYNTHETIC
2025-08-13,Karnataka,61095297,32.2,26.9,21.7,45.5,2.5,32.2,25.7,False,0,26.2,0.52,0,0,0,0,0,0,0.0,0.383_0.0_0.455,SYNTHETIC
2025-08-14,Karnataka,61095297,34.2,28.5,22.8,57.2,1.4,38.1,27.4,False,0,26.19,0.68,0,0,0,0,0,0,0.0,0.491_0.0_0.572,SYNTHETIC
2025-08-15,Karnataka,61095297,29.9,25.6,21.3,53.8,1.9,32.6,24.4,False,0,26.08,0.5,0,0,0,0,0,0,0.0,0.294_0.0_0.538,SYNTHETIC
2025-08-16,Karnataka,61095297,33.9,30.6,27.4,47.7,2.3,34.6,28.7,False,0,26.71,0.64,0,0,0,0,0,0,0.0,0.58_0.0_0.477,SYNTHETIC
2025-08-17,Karnataka,61095297,29.5,24.8,20.1,52.9,4.8,31.9,23.8,False,0,26.28,0.5,0,0,0,0,0,0,0.0,0.252_0.0_0.529,SYNTHETIC
2025-08-18,Karnataka,61095297,31.1,25.6,20.0,50.6,2.9,32.8,24.6,False,0,25.78,0.51,0,0,0,0,0,0,0.0,0.309_0.0_0.506,SYNTHETIC
2025-08-19,Karnataka,61095297,28.1,24.8,21.6,58.3,1.0,32.3,23.6,False,0,25.46,0.5,0,0,0,0,0,0,0.0,0.238_0.0_0.583,SYNTHETIC
2025-08-20,Karnataka,61095297,29.2,25.7,22.3,51.0,1.7,31.1,24.4,False,0,25.26,0.5,0,0,0,0,0,0,0.0,0.292_0.0_0.51,SYNTHETIC
2025-08-21,Karnataka,61095297,31.3,27.3,23.3,54.6,1.5,34.3,25.9,False,0,25.06,0.51,0,0,0,0,0,0,0.0,0.395_0.0_0.546,SYNTHETIC
2025-08-22,Karnataka,61095297,32.1,27.7,23.4,51.9,5.0,34.2,26.3,False,0,25.33,0.52,0,0,0,0,0,0,0.0,0.422_0.0_0.519,SYNTHETIC
2025-08-23,Karnataka,61095297,32.2,26.6,21.0,52.1,4.8,34.4,25.6,False,0,24.88,0.52,1,1,0,0,1,0,0.0016,0.371_0.0_0.521,SYNTHETIC
2025-08-24,Karnataka,61095297,29.9,26.0,22.2,47.1,4.8,30.5,24.7,False,0,25.01,0.5,0,0,0,0,0,0,0.0,0.312_0.0_0.471,SYNTHETIC
2025-08-25,Karnataka,61095297,30.0,25.6,21.2,55.5,2.7,33.3,24.5,False,0,24.99,0.5,0,0,0,0,0,0,0.0,0.298_0.0_0.555,SYNTHETIC
2025-08-26,Karnataka,61095297,31.9,28.7,25.6,53.9,1.1,34.6,27.0,False,0,25.48,0.52,0,0,0,0,0,0,0.0,0.468_0.0_0.539,SYNTHETIC
2025-08-27,Karnataka,61095297,30.0,25.4,20.8,67.0,4.9,37.1,24.4,False,0,25.49,0.5,6,5,1,0,4,2,0.0098,0.296_0.0_0.67,SYNTHETIC
2025-08-28,Karnataka,61095297,29.6,25.2,20.9,51.5,3.4,31.6,24.1,False,0,25.23,0.5,0,0,0,0,0,0,0.0,0.273_0.0_0.515,SYNTHETIC
2025-08-29,Karnataka,61095297,31.7,27.9,24.0,50.8,4.6,33.4,26.3,False,0,25.23,0.52,0,0,0,0,0,0,0.0,0.423_0.0_0.508,SYNTHETIC
2025-08-30,Karnataka,61095297,30.1,26.1,22.2,54.4,2.6,33.0,24.9,False,0,25.13,0.5,0,0,0,0,0,0,0.0,0.324_0.0_0.544,SYNTHETIC
2025-08-31,Karnataka,61095297,30.2,26.2,22.2,55.1,4.4,33.4,24.9,False,0,25.16,0.5,0,0,0,0,0,0,0.0,0.328_0.0_0.551,SYNTHETIC
2025-09-01,Karnataka,61095297,31.1,27.5,23.9,55.1,2.3,34.3,26.0,False,0,25.39,0.51,0,0,0,0,0,0,0.0,0.402_0.0_0.551,SYNTHETIC
2025-09-02,Karnataka,61095297,28.3,23.7,19.2,57.2,2.8,32.2,22.8,False,0,24.79,0.5,4,4,0,1,3,0,0.0065,0.19_0.0_0.572,SYNTHETIC
2025-09-03,Karnataka,61095297,27.7,24.5,21.4,63.4,1.9,33.6,23.3,False,0,24.63,0.5,0,0,0,0,0,0,0.0,0.223_0.0_0.634,SYNTHETIC
2025-09-04,Karnataka,61095297,28.5,25.0,21.5,54.9,2.5,31.7,23.8,False,0,24.59,0.5,2,2,0,0,2,0,0.0033,0.252_0.0_0.549,SYNTHETIC
2025-09-05,Karnataka,61095297,29.4,24.4,19.5,57.5,3.8,33.4,23.5,False,0,24.19,0.5,0,0,0,0,0,0,0.0,0.236_0.0_0.575,SYNTHETIC
2025-09-06,Karnataka,61095297,26.5,21.2,15.9,58.8,3.0,30.9,20.7,False,0,23.6,0.5,0,0,0,0,0,0,0.0,0.047_0.0_0.588,SYNTHETIC
2025-09-07,Karnataka,61095297,29.5,24.2,18.9,57.5,1.5,33.5,23.4,False,0,23.38,0.5,0,0,0,0,0,0,0.0,0.228_0.0_0.575,SYNTHETIC
2025-09-08,Karnataka,61095297,25.4,22.4,19.3,54.2,4.3,28.3,21.3,False,0,22.7,0.5,0,0,0,0,0,0,0.0,0.084_0.0_0.542,SYNTHETIC
2025-09-09,Karnataka,61095297,29.3,25.1,20.9,63.9,4.8,35.4,24.1,False,0,22.87,0.5,0,0,0,0,0,0,0.0,0.271_0.0_0.639,SYNTHETIC
2025-09-10,Karnataka,61095297,31.3,26.9,22.4,55.1,1.8,34.5,25.6,False,0,23.2,0.51,0,0,0,0,0,0,0.0,0.374_0.0_0.551,SYNTHETIC
2025-09-11,Karnataka,61095297,31.5,26.0,20.5,59.3,4.1,36.0,25.1,False,0,23.38,0.51,0,0,0,0,0,0,0.0,0.338_0.0_0.593,SYNTHETIC
2025-09-12,Karnataka,61095297,29.5,25.6,21.6,63.1,2.7,35.3,24.4,False,0,23.5,0.5,0,0,0,0,0,0,0.0,0.294_0.0_0.631,SYNTHETIC
2025-09-13,Karnataka,61095297,27.8,24.5,21.3,57.9,4.7,31.9,23.3,False,0,23.87,0.5,0,0,0,0,0,0,0.0,0.22_0.0_0.579,SYNTHETIC
2025-09-14,Karnataka,61095297,28.2,24.7,21.1,62.6,4.3,33.9,23.6,False,0,23.89,0.5,0,0,0,0,0,0,0.0,0.237_0.0_0.626,SYNTHETIC
2025-09-15,Karnataka,61095297,27.8,22.4,17.0,58.4,2.1,32.1,21.8,False,0,23.97,0.5,0,0,0,0,0,0,0.0,0.121_0.0_0.584,SYNTHETIC
2025-09-16,Karnataka,61095297,28.4,23.2,17.9,59.3,3.2,33.0,22.5,False,0,23.75,0.5,2,2,0,0,1,1,0.0033,0.166_0.0_0.593,SYNTHETIC
2025-09-17,Karnataka,61095297,29.3,25.5,21.6,58.1,3.3,33.5,24.3,False,0,23.56,0.5,0,0,0,0,0,0,0.0,0.286_0.0_0.581,SYNTHETIC
2025-09-18,Karnataka,61095297,31.2,26.2,21.2,51.4,4.1,33.1,25.1,False,0,23.56,0.51,0,0,0,0,0,0,0.0,0.338_0.0_0.514,SYNTHETIC
2025-09-19,Karnataka,61095297,30.7,27.7,24.6,59.5,1.8,35.4,26.1,False,0,23.8,0.51,0,0,0,0,0,0,0.0,0.407_0.0_0.595,SYNTHETIC
2025-09-20,Karnataka,61095297,25.7,22.4,19.0,47.8,4.2,26.5,21.3,False,0,23.52,0.5,0,0,0,0,0,0,0.0,0.085_0.0_0.478,SYNTHETIC
2025-09-21,Karnataka,61095297,31.4,26.1,20.8,64.8,1.5,37.8,25.2,False,0,23.75,0.51,0,0,0,0,0,0,0.0,0.348_0.0_0.648,SYNTHETIC
2025-09-22,Karnataka,61095297,27.6,23.3,19.0,58.2,3.5,31.8,22.4,False,0,23.84,0.5,0,0,0,0,0,0,0.0,0.163_0.0_0.582,SYNTHETIC
2025-09-23,Karnataka,61095297,29.6,24.3,19.1,74.2,2.3,39.0,23.7,False,0,24.01,0.5,0,0,0,0,0,0,0.0,0.246_0.0_0.742,SYNTHETIC
2025-09-24,Karnataka,61095297,26.0,22.7,19.4,69.0,1.4,33.7,21.8,False,0,23.65,0.5,1,1,0,0,0,1,0.0016,0.118_0.0_0.69,SYNTHETIC
2025-09-25,Karnataka,61095297,26.0,22.8,19.6,67.9,1.1,33.4,21.8,False,0,23.19,0.5,0,0,0,0,0,0,0.0,0.123_0.0_0.679,SYNTHETIC
2025-09-26,Karnataka,61095297,27.9,24.3,20.7,68.5,3.1,35.5,23.3,False,0,22.78,0.5,0,0,0,0,0,0,0.0,0.217_0.0_0.685,SYNTHETIC
2025-09-27,Karnataka,61095297,29.3,26.0,22.6,65.6,3.1,36.0,24.7,False,0,23.27,0.5,1,1,0,0,1,0,0.0016,0.313_0.0_0.656,SYNTHETIC
2025-09-28,Karnataka,61095297,27.9,23.5,19.1,65.9,3.7,34.6,22.7,False,0,22.91,0.5,0,0,0,0,0,0,0.0,0.178_0.0_0.659,SYNTHETIC
2025-09-29,Karnataka,61095297,30.2,26.8,23.4,70.8,4.8,38.5,25.5,False,0,23.35,0.5,0,0,0,0,0,0,0.0,0.366_0.0_0.708,SYNTHETIC
2025-09-30,Karnataka,61095297,29.3,25.7,22.0,69.5,2.8,37.3,24.5,False,0,23.46,0.5,0,0,0,0,0,0,0.0,0.301_0.0_0.695,SYNTHETIC
2025-10-01,Karnataka,61095297,27.3,21.9,16.4,68.3,3.1,34.9,21.5,False,0,23.42,0.5,0,0,0,0,0,0,0.0,0.098_0.0_0.683,SYNTHETIC
2025-10-02,Karnataka,61095297,30.4,25.3,20.2,59.7,3.8,35.1,24.4,False,0,23.79,0.5,0,0,0,0,0,0,0.0,0.294_0.0_0.597,SYNTHETIC
2025-10-03,Karnataka,61095297,27.6,21.9,16.2,57.8,2.5,31.6,21.4,False,0,23.53,0.5,0,0,0,0,0,0,0.0,0.095_0.0_0.578,SYNTHETIC
2025-10-04,Karnataka,61095297,26.6,22.1,17.6,69.4,1.9,34.5,21.5,False,0,23.07,0.5,0,0,0,0,0,0,0.0,0.099_0.0_0.694,SYNTHETIC
2025-10-05,Karnataka,61095297,27.9,23.7,19.6,70.0,3.0,36.0,22.9,False,0,23.1,0.5,0,0,0,0,0,0,0.0,0.192_0.0_0.7,SYNTHETIC
2025-10-06,Karnataka,61095297,28.2,23.6,19.0,64.1,1.5,34.4,22.8,False,0,22.71,0.5,1,1,0,0,1,0,0.0016,0.188_0.0_0.641,SYNTHETIC
2025-10-07,Karnataka,61095297,26.6,22.4,18.2,62.9,2.5,32.4,21.7,False,0,22.31,0.5,0,0,0,0,0,0,0.0,0.111_0.0_0.629,SYNTHETIC
2025-10-08,Karnataka,61095297,25.7,20.9,16.0,66.9,3.3,32.8,20.4,False,0,22.15,0.5,2,2,0,0,1,1,0.0033,0.027_0.0_0.669,SYNTHETIC
2025-10-09,Karnataka,61095297,27.2,22.8,18.5,66.8,1.2,34.2,22.1,False,0,21.82,0.5,0,0,0,0,0,0,0.0,0.14_0.0_0.668,SYNTHETIC
2025-10-10,Karnataka,61095297,27.9,23.6,19.3,71.4,4.3,36.5,22.8,False,0,22.03,0.5,0,0,0,0,0,0,0.0,0.189_0.0_0.714,SYNTHETIC
2025-10-11,Karnataka,61095297,27.1,21.7,16.3,68.0,4.4,34.6,21.3,False,0,22.0,0.5,3,3,0,0,3,0,0.0049,0.086_0.0_0.68,SYNTHETIC
2025-10-12,Karnataka,61095297,28.1,25.1,22.1,62.2,4.2,33.7,23.8,False,0,22.14,0.5,0,0,0,0,0,0,0.0,0.256_0.0_0.622,SYNTHETIC
2025-10-13,Karnataka,61095297,25.2,19.3,13.4,62.0,3.6,30.6,19.2,False,0,21.61,0.5,0,0,0,0,0,0,0.0,-0.056_0.0_0.62,SYNTHETIC
2025-10-14,Karnataka,61095297,27.5,22.7,17.9,66.0,3.3,34.3,22.1,False,0,21.67,0.5,0,0,0,0,0,0,0.0,0.137_0.0_0.66,SYNTHETIC
2025-10-15,Karnataka,61095297,31.8,27.9,24.1,69.2,4.8,39.6,26.6,False,0,22.56,0.52,0,0,0,0,0,0,0.0,0.441_0.0_0.692,SYNTHETIC
2025-10-16,Karnataka,61095297,25.2,19.3,13.4,67.8,1.6,32.6,19.2,False,0,22.15,0.5,0,0,0,0,0,0,0.0,-0.05_0.0_0.678,SYNTHETIC
2025-10-17,Karnataka,61095297,24.6,18.9,13.3,65.5,1.2,31.2,18.8,False,0,21.57,0.5,2,0,2,0,2,0,0.0033,-0.078_0.0_0.655,SYNTHETIC
2025-10-18,Karnataka,61095297,26.2,20.2,14.2,67.3,1.2,33.4,20.0,False,0,21.4,0.5,1,1,0,0,1,0,0.0016,0.003_0.0_0.673,SYNTHETIC
2025-10-19,Karnataka,61095297,26.4,22.8,19.3,69.2,1.9,34.3,22.0,False,0,21.13,0.5,0,0,0,0,0,0,0.0,0.131_0.0_0.692,SYNTHETIC
2025-10-20,Karnataka,61095297,23.7,20.0,16.3,69.8,1.2,31.7,19.4,False,0,21.17,0.5,0,0,0,0,0,0,0.0,-0.038_0.0_0.698,SYNTHETIC
2025-10-21,Karnataka,61095297,29.3,24.9,20.4,64.3,3.1,35.5,23.9,False,0,21.43,0.5,0,0,0,0,0,0,0.0,0.261_0.0_0.643,SYNTHETIC
2025-10-22,Karnataka,61095297,26.6,23.5,20.4,70.9,3.0,35.0,22.5,False,0,20.85,0.5,0,0,0,0,0,0,0.0,0.167_0.0_0.709,SYNTHETIC
2025-10-23,Karnataka,61095297,27.4,23.1,18.7,72.2,3.2,36.3,22.4,False,0,21.29,0.5,1,1,0,0,1,0,0.0016,0.158_0.0_0.722,SYNTHETIC
2025-10-24,Karnataka,61095297,27.3,22.4,17.5,72.2,1.4,36.1,21.8,False,0,21.72,0.5,0,0,0,0,0,0,0.0,0.123_0.0_0.722,SYNTHETIC
2025-10-25,Karnataka,61095297,29.1,25.9,22.6,60.4,2.7,34.1,24.6,False,0,22.37,0.5,0,0,0,0,0,0,0.0,0.303_0.0_0.604,SYNTHETIC
2025-10-26,Karnataka,61095297,25.8,19.9,14.0,67.7,2.1,33.1,19.8,False,0,22.05,0.5,0,0,0,0,0,0,0.0,-0.016_0.0_0.677,SYNTHETIC
2025-10-27,Karnataka,61095297,24.1,20.9,17.7,70.6,1.6,32.4,20.2,False,0,22.16,0.5,1,1,0,0,1,0,0.0016,0.012_0.0_0.706,SYNTHETIC
2025-10-28,Karnataka,61095297,24.2,20.5,16.9,63.2,3.7,30.0,19.8,False,0,21.57,0.5,8,8,0,1,7,0,0.0131,-0.012_0.0_0.632,SYNTHETIC
2025-10-29,Karnataka,61095297,28.3,23.3,18.3,63.0,2.1,34.1,22.6,False,0,21.59,0.5,0,0,0,0,0,0,0.0,0.175_0.0_0.63,SYNTHETIC
2025-10-30,Karnataka,61095297,26.4,22.8,19.1,70.5,2.1,34.7,21.9,False,0,21.53,0.5,0,0,0,0,0,0,0.0,0.129_0.0_0.705,SYNTHETIC
2025-10-31,Karnataka,61095297,24.6,19.5,14.4,75.6,3.2,34.6,19.3,False,0,21.17,0.5,0,0,0,0,0,0,0.0,-0.045_0.0_0.756,SYNTHETIC
2025-11-01,Karnataka,61095297,24.2,19.4,14.5,67.3,4.5,31.4,19.1,False,0,20.39,0.5,0,0,0,0,0,0,0.0,-0.063_0.0_0.673,SYNTHETIC
2025-11-02,Karnataka,61095297,27.7,23.6,19.5,68.4,2.5,35.3,22.7,False,0,20.81,0.5,0,0,0,0,0,0,0.0,0.182_0.0_0.684,SYNTHETIC
2025-11-03,Karnataka,61095297,28.1,25.0,21.9,67.0,4.5,35.2,23.8,False,0,21.33,0.5,0,0,0,0,0,0,0.0,0.254_0.0_0.67,SYNTHETIC
2025-11-04,Karnataka,61095297,23.6,20.2,16.8,66.3,2.8,30.5,19.5,False,0,21.29,0.5,0,0,0,0,0,0,0.0,-0.032_0.0_0.663,SYNTHETIC
2025-11-05,Karnataka,61095297,26.7,21.3,15.9,72.1,1.4,35.5,21.0,False,0,21.05,0.5,0,0,0,0,0,0,0.0,0.065_0.0_0.721,SYNTHETIC
2025-11-06,Karnataka,61095297,26.0,21.0,16.0,72.2,3.2,34.8,20.6,False,0,20.86,0.5,0,0,0,0,0,0,0.0,0.039_0.0_0.722,SYNTHETIC
2025-11-07,Karnataka,61095297,28.0,22.3,16.5,61.8,4.3,33.4,21.8,False,0,21.21,0.5,0,0,0,0,0,0,0.0,0.12_0.0_0.618,SYNTHETIC
2025-11-08,Karnataka,61095297,27.7,24.5,21.3,66.5,2.5,34.6,23.3,False,0,21.83,0.5,0,0,0,0,0,0,0.0,0.223_0.0_0.665,SYNTHETIC
2025-11-09,Karnataka,61095297,28.6,23.9,19.3,78.9,3.6,39.6,23.2,False,0,21.9,0.5,0,0,0,0,0,0,0.0,0.217_0.0_0.789,SYNTHETIC
2025-11-10,Karnataka,61095297,28.4,23.3,18.2,69.9,4.2,36.5,22.7,False,0,21.74,0.5,0,0,0,0,0,0,0.0,0.178_0.0_0.699,SYNTHETIC
2025-11-11,Karnataka,61095297,26.7,20.7,14.8,66.7,1.7,33.7,20.5,False,0,21.88,0.5,0,0,0,0,0,0,0.0,0.036_0.0_0.667,SYNTHETIC
2025-11-12,Karnataka,61095297,26.9,22.7,18.4,70.6,3.6,35.2,22.0,False,0,22.02,0.5,0,0,0,0,0,0,0.0,0.13_0.0_0.706,SYNTHETIC
2025-11-13,Karnataka,61095297,31.4,25.9,20.5,74.5,3.9,40.9,25.2,False,0,22.67,0.51,0,0,0,0,0,0,0.0,0.345_0.0_0.745,SYNTHETIC
2025-11-14,Karnataka,61095297,26.3,21.7,17.1,68.1,1.6,33.8,21.1,False,0,22.58,0.5,0,0,0,0,0,0,0.0,0.076_0.0_0.681,SYNTHETIC
2025-11-15,Karnataka,61095297,28.0,23.8,19.7,76.1,1.0,38.1,23.1,False,0,22.54,0.5,0,0,0,0,0,0,0.0,0.203_0.0_0.761,SYNTHETIC
2025-11-16,Karnataka,61095297,26.7,23.5,20.3,78.7,1.8,37.7,22.6,False,0,22.45,0.5,1,0,1,0,1,0,0.0016,0.174_0.0_0.787,SYNTHETIC
2025-11-17,Karnataka,61095297,27.9,24.4,20.8,63.9,3.3,34.0,23.3,False,0,22.54,0.5,1,1,0,0,1,0,0.0016,0.219_0.0_0.639,SYNTHETIC
2025-11-18,Karnataka,61095297,25.5,22.0,18.4,64.9,4.6,31.9,21.1,False,0,22.62,0.5,0,0,0,0,0,0,0.0,0.075_0.0_0.649,SYNTHETIC
2025-11-19,Karnataka,61095297,28.2,23.5,18.8,69.0,1.6,35.9,22.7,False,0,22.73,0.5,0,0,0,0,0,0,0.0,0.183_0.0_0.69,SYNTHETIC
2025-11-20,Karnataka,61095297,27.9,22.6,17.4,69.3,3.0,35.7,22.1,False,0,22.29,0.5,1,1,0,0,1,0,0.0016,0.14_0.0_0.693,SYNTHETIC
2025-11-21,Karnataka,61095297,25.7,22.6,19.5,70.7,2.8,34.0,21.7,False,0,22.37,0.5,0,0,0,0,0,0,0.0,0.112_0.0_0.707,SYNTHETIC
2025-11-22,Karnataka,61095297,26.8,23.2,19.6,79.7,2.3,38.1,22.4,False,0,22.27,0.5,0,0,0,0,0,0,0.0,0.157_0.0_0.797,SYNTHETIC
2025-11-23,Karnataka,61095297,27.4,22.2,16.9,73.5,3.9,36.7,21.7,False,0,22.15,0.5,0,0,0,0,0,0,0.0,0.115_0.0_0.735,SYNTHETIC
2025-11-24,Karnataka,61095297,28.5,24.0,19.5,72.7,2.4,37.5,23.2,False,0,22.14,0.5,0,0,0,0,0,0,0.0,0.214_0.0_0.727,SYNTHETIC
2025-11-25,Karnataka,61095297,28.3,23.6,19.0,66.4,4.5,35.2,22.9,False,0,22.39,0.5,0,0,0,0,0,0,0.0,0.192_0.0_0.664,SYNTHETIC
2025-11-26,Karnataka,61095297,30.1,25.6,21.2,72.8,1.4,39.1,24.7,False,0,22.66,0.5,0,0,0,0,0,0,0.0,0.311_0.0_0.728,SYNTHETIC
2025-11-27,Karnataka,61095297,26.1,21.3,16.5,72.4,4.7,35.0,20.8,False,0,22.48,0.5,0,0,0,0,0,0,0.0,0.056_0.0_0.724,SYNTHETIC
2025-11-28,Karnataka,61095297,27.7,23.6,19.6,76.1,1.2,37.8,22.9,False,0,22.65,0.5,0,0,0,0,0,0,0.0,0.19_0.0_0.761,SYNTHETIC
2025-11-29,Karnataka,61095297,24.7,20.3,16.0,66.3,1.3,31.6,19.8,False,0,22.29,0.5,5,3,2,2,1,2,0.0082,-0.011_0.0_0.663,SYNTHETIC
2025-11-30,Karnataka,61095297,29.1,25.7,22.3,82.3,1.0,41.2,24.6,False,0,22.7,0.5,0,0,0,0,0,0,0.0,0.308_0.0_0.823,SYNTHETIC
2025-12-01,Karnataka,61095297,26.9,23.4,19.9,65.8,3.9,33.6,22.4,False,0,22.59,0.5,0,0,0,0,0,0,0.0,0.163_0.0_0.658,SYNTHETIC
2025-12-02,Karnataka,61095297,25.4,20.4,15.4,74.7,1.6,35.0,20.1,False,0,22.19,0.5,0,0,0,0,0,0,0.0,0.006_0.0_0.747,SYNTHETIC
2025-12-03,Karnataka,61095297,25.4,19.8,14.1,73.8,4.6,34.8,19.7,False,0,21.48,0.5,0,0,0,0,0,0,0.0,-0.022_0.0_0.738,SYNTHETIC
2025-12-04,Karnataka,61095297,28.1,23.3,18.4,75.6,2.1,38.1,22.7,False,0,21.74,0.5,0,0,0,0,0,0,0.0,0.178_0.0_0.756,SYNTHETIC
2025-12-05,Karnataka,61095297,25.2,21.3,17.3,73.4,2.3,34.4,20.7,False,0,21.43,0.5,0,0,0,0,0,0,0.0,0.044_0.0_0.734,SYNTHETIC
2025-12-06,Karnataka,61095297,22.5,19.4,16.3,74.9,4.5,32.2,18.9,False,0,21.29,0.5,0,0,0,0,0,0,0.0,-0.076_0.0_0.749,SYNTHETIC
2025-12-07,Karnataka,61095297,28.8,25.1,21.5,80.1,2.7,40.2,24.2,False,0,21.22,0.5,0,0,0,0,0,0,0.0,0.277_0.0_0.801,SYNTHETIC
2025-12-08,Karnataka,61095297,26.1,22.3,18.5,65.8,1.2,32.8,21.5,False,0,21.09,0.5,0,0,0,0,0,0,0.0,0.099_0.0_0.658,SYNTHETIC
2025-12-09,Karnataka,61095297,27.3,21.8,16.2,66.0,2.0,34.1,21.4,False,0,21.27,0.5,0,0,0,0,0,0,0.0,0.091_0.0_0.66,SYNTHETIC
2025-12-10,Karnataka,61095297,24.7,20.1,15.6,66.8,2.0,31.7,19.7,False,0,21.27,0.5,4,3,1,0,2,2,0.0065,-0.021_0.0_0.668,SYNTHETIC
2025-12-11,Karnataka,61095297,24.9,19.3,13.6,66.6,1.6,31.9,19.1,False,0,20.76,0.5,0,0,0,0,0,0,0.0,-0.057_0.0_0.666,SYNTHETIC
2025-12-12,Karnataka,61095297,27.2,22.9,18.6,73.8,1.3,36.6,22.2,False,0,20.99,0.5,0,0,0,0,0,0,0.0,0.149_0.0_0.738,SYNTHETIC
2025-12-13,Karnataka,61095297,25.4,22.4,19.3,68.3,2.2,33.0,21.4,False,0,21.36,0.5,0,0,0,0,0,0,0.0,0.096_0.0_0.683,SYNTHETIC
2025-12-14,Karnataka,61095297,24.3,20.6,16.9,60.3,1.5,29.2,19.9,False,0,20.75,0.5,0,0,0,0,0,0,0.0,-0.006_0.0_0.603,SYNTHETIC
2025-12-15,Karnataka,61095297,24.8,18.9,13.0,73.3,1.8,34.0,18.9,False,0,20.39,0.5,0,0,0,0,0,0,0.0,-0.07_0.0_0.733,SYNTHETIC
2025-12-16,Karnataka,61095297,27.2,22.6,18.0,72.9,3.6,36.3,22.0,False,0,20.48,0.5,0,0,0,0,0,0,0.0,0.133_0.0_0.729,SYNTHETIC
